,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
14285,yaba, Akoka Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Standard 2 bed room flat,800000.0,,1BZBB,Added 19 Jan 2019,,"Security
Supermarket Nearby
Street Lights
Parking Space
Restaurants Nearby
Security doors
Church Nearby
Big Compound
2 Bedroom",2 bedroom Flat / Apartment for rent Akoka Akoka Yaba Lagos
14286,yaba,Along Onike Iwaya RoadOnike Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Fully serviced Newly renovated Office space of 4bedrooms,1600000.0,,4BYXL,Added 17 Jan 2019,Serviced,"Security
POP Ceiling
Parking Space
24 Hours Security
Big Compound
3 Bedrooms
Serviced
Renovated","Serviced newly renovated Office space of 4bedrooms to let along Iwaya road, Onike. 8hours Electricity is guaranteed. Services include: Phcn, Generator, Security, Cleaning of common areas, perimeter lighting. Rent: N1.5m Service Charge: N900k. Legal: 10% Agency: 10% Call: UNLIMITED SQUARE METER on [redacted] or [redacted] for more details and inspection"
14287,yaba, Abule Ijesha Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Standard 2 bed room flat,500000.0,,9BYXG,Added 17 Jan 2019,,"Security
Street Lights
Supermarket Nearby
Parking Space
Security doors
Big Compound
2 Bedroom",2 bedroom Flat / Apartment for rent Abule ijesha Abule-Ijesha Yaba Lagos
14288,yaba, Akoka Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Standard mini flat duplex,500000.0,,6BYXG,Added 17 Jan 2019,,"Security
Supermarket Nearby
Street Lights
Parking Space
Restaurants Nearby
Security doors
Church Nearby
Big Compound
1 Bedroom",1 bedroom mini flat Mini flat Flat / Apartment for rent Akoka Akoka Yaba Lagos
14289,yaba,.Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard self contain,250000.0,,4BYXG,Added 17 Jan 2019,,"Security
Street Lights
Supermarket Nearby
Restaurants Nearby
Security doors
Church Nearby
1 Bedroom",1 bedroom self contain for rent Onike Onike Yaba Lagos
14290,yaba,Abule ojaYaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard self contain,250000.0,,9BYXF,Added 17 Jan 2019,,"Security
Water Treatment
Supermarket Nearby
Street Lights
Security doors
1 Bedroom",1 bedroom mini flat Self Contain Flat / Apartment for rent Abule oja Yaba Lagos
14291,yaba,Olumo Onike Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom Flat,650000.0,,5BYPH,Added 10 Jan 2019,,"Street Lights
Drainage System
2 Bedroom",A nice two bedroom flat in a good area of Lagos
14292,yaba,Montgomery roadYaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Fully furnished & Serviced Shared work space,700000.0,,0BYKV,Added 06 Jan 2019,Furnished Serviced,"24 hours Electricity
Security
Printing Service
Water Treatment
Front Desk Service
Supermarket Nearby
Parking Space
24 Hours Security
Restaurants Nearby
Security doors
Church Nearby
Mosques Nearby
1 Bedrooms
Serviced
Furnished","Shared working space with:
-Front desk service/Receptionist
-Access to Conference/Training room (maximum of 20 seats)
-Uninterrupted Power supply
-24 hour security & Parking Space

Two occupants only"
14293,yaba, Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain,350000.0,,7BYH,Added 03 Jan 2019,,"Gym
Swimming Pool
1 Bedroom","Portable service room self contain apartment for rent
with swimming pool & gym
in a private estate at Alagomeji,
Yaba - Lagos


Rent: N350,000"
14294,yaba, Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard room self contain,250000.0,,8BYGZ,Added 02 Jan 2019,,"Security
Water Treatment
Supermarket Nearby
Restaurants Nearby
Security doors
1 Bedroom",1 bedroom mini flat Flat / Apartment for rent Abule ijesha Abule-Ijesha Yaba Lagos
14295,yaba,Olonode streetAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,500000.0,,7BYEY,Added 29 Dec 2018,,"Security
Parking Space
1 Bedrooms
Old",The house is fenced round with gate and it has enough parking space.
14296,yaba,"Off abeaokuta street, Ebute meta EastAdekunle Yaba Lagos",1 beds 1 baths 1 Toilets,1,1,1,Mini flat,350000.0,,5BYDX,Added 27 Dec 2018,,"Street Lights
Parking Space
Security doors
Big Compound
1 Bedroom","Just Out!!

Mini flat + Car park , borehole, fenced, @ adekunle, off Abeokuta street, Ebute meta East, easily accessible to third mainland bridge 350kx2yrs rent, total package 870k"
14319,yaba,Off St. Dennis Church StreetAkoka Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,Lovely 2 Bedroom Flat,450000.0,,8BYCQ,Added 24 Dec 2018,Furnished,"Security
POP Ceiling
Parking Space
Security doors
All Room Ensuit
Big Compound
2 Bedrooms
Dry
Furnished","Lovely 2 bedroom (3 rooms on a row with separate kitchen) Akoka, with separate kitchen, bathroom,upstairs & toilet(tiled) 450k total package 650k"
14320,yaba,Off abudu streetAbule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,350000.0,,2BYCC,Added 23 Dec 2018,,"Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
Cheap
Old",The apartment is on 1st floor of a two storey building . it is clean and accessible to the road . contact s-maths properties
14321,yaba,AJAYI STREETOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,SMALL SELF CONTAIN APARTMENT,150000.0,,8BYBL,Added 21 Dec 2018,,"Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
Cheap
Renovated","A SMALL SELF CONTAIN STUDIO APARTMENT FOR RENT IN YABA, LAGOS. A VERY DECENT ENVIRONMENT AND CENTRAL LOCATION."
14322,yaba,QueensAlagomeji Yaba Lagos,3 beds 4 baths 4 Toilets,3,4,4,A 3 Bedroom Apartment,1800000.0,,0BYAZ,Added 21 Dec 2018,Furnished Serviced,"Security
POP Ceiling
Water Treatment
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
CCTV Cameras
Big Compound
3 Bedrooms
Serviced
Dry
Furnished","Decent three bed room flat, all rooms ensuit, in a good serene area of alagomeji"
14323,yaba,JibowuJibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Room self contain,170000.0,,9BXYL,Added 17 Dec 2018,Newly Built,"Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
New","The house is a new one . it is fenced round with gate though now parking space . rent : 170k , agreement and commission 50/50 , caution fee : 20
Total : 290k ."
14324,yaba, Akoka Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,An executive miniflat,350000.0,,4BXYF,Added 17 Dec 2018,,"Parking Space
Security doors
Big Compound
1 Bedroom","An executive miniflat at akoka close to unilag with 2 toilet and 2 bathrooms, ample parking 350k a year rent"
14325,yaba,AlagomejiAlagomeji Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Clean & standard 2 bedroom flat,900000.0,,7BXXU,Added 17 Dec 2018,,"Security
Supermarket Nearby
Swimming Pool
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
2 Bedroom",2 bedroom Flat / Apartment for rent Alagomeji Alagomeji Yaba Lagos
14326,yaba,Akinwunmi streetAlagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Room self contain,400000.0,,4BXXT,Added 16 Dec 2018,Newly Built,"1 Bedrooms
New",The house is new and it is spacious. The location is a very good one and one can access highland easily from there.
14327,yaba,.Sabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Neat and very spacious Miniflat with Crisp Finishes at Sabo Yaba,600000.0,,3BXXQ,Added 16 Dec 2018,,"Water Treatment
Supermarket Nearby
Parking Space
24 Hours Security
Restaurants Nearby
Church Nearby
Security doors
All Room Ensuit
Drainage System
Big Compound
1 Bedroom","Come with;
- Parking Space.
- 24hours Dedicated Uniformed Security
- Calm and Clean Environment.
- Fantastic Accessibility to both the Island and the Mainland.
- Private Balcony"
14328,yaba,.Sabo Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,Spacious 2 Bedroom Flat in a Newly Built and Well-finished house at Sabo Yaba,800000.0,,4BXX,Added 16 Dec 2018,Newly Built,"Security
Supermarket Nearby
Parking Space
2 Bedrooms
New","Fantastic Deal
- Spacious 2 Bedroom Flat in a Newly built and well-finished house in Sabo Yaba
- Centrally Located
- Very accessible to both the Island and the mainland.
- With a Dining area.
- Visitor's Toilet
- Gated.
- Spacious compound.
- Only two units left"
14329,yaba, Akoka Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,500000.0,,4BXXM,Added 16 Dec 2018,,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
Renovated","2 bedrooms flat
for rent by CMS
Akoka - Yaba
Lagos

Rent:N500,000"
14330,yaba,.Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly Built and Well-finished Self Contain in Yaba,300000.0,,8BXXL,Added 16 Dec 2018,Newly Built,"Parking Space
Restaurants Nearby
Drainage System
1 Bedrooms
New",#NAME?
14331,yaba,.Abule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Elegant Newly Built Self Contain (Studio Apartment),300000.0,,2BXWX,Added 15 Dec 2018,Newly Built,"All Room Ensuit
Big Compound
1 Bedrooms
New",#NAME?
14332,yaba,.Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly Built and Well-finished Miniflat,400000.0,,9BXWW,Added 15 Dec 2018,Newly Built,"Drainage System
Big Compound
1 Bedrooms
New",#NAME?
14333,yaba, Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,500000.0,,9BXWN,Added 14 Dec 2018,Newly Built,"Security
1 Bedrooms
New",The house is new and it is fenced round with gate and it has parking space .
14334,yaba, Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard room self contain,250000.0,,3BXWN,Added 14 Dec 2018,,"Security
Street Lights
24 Hours Security
Security doors
1 Bedroom",1 bedroom mini flat Flat / Apartment for rent Abule ijesha Abule-Ijesha Yaba Lagos
14335,yaba, Alagomeji Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent & clean mini flat,500000.0,,2BXWN,Added 14 Dec 2018,,"Security
Street Lights
Parking Space
24 Hours Security
Security doors
Big Compound
1 Bedroom",1 bedroom mini flat Mini flat Flat / Apartment for rent Alagomeji Alagomeji Yaba Lagos
14336,yaba, Abule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Room self contain,300000.0,,8BXWK,Added 14 Dec 2018,Newly Built,"All Room Ensuit
1 Bedrooms
New",The place is new and it is spacious. The one with balkony goes for 350k per annum while the one without is 300k . it is fenced round with gate . contact us today .
14337,yaba,University of lagos road. Abule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Self Contain,250000.0,,9BXVZ,Added 14 Dec 2018,,"Security
Water Treatment
Survey
Street Lights
Supermarket Nearby
24 Hours Security
Security doors
1 Bedrooms
Cheap
Renovated",A room self contain at abule oja. Close to university of lagos.
14338,yaba, Abule Oja Yaba Lagos,0 beds 1 baths 1 Toilets,0,1,1,newly built Room self contain,300000.0,,4BXUZ,Added 13 Dec 2018,Newly Built,"Parking Space
All Room Ensuit
Big Compound
New","A brand newly built Room self contain at Abule Oja, Yaba, Lagos, with 1toilet and bath, in a gated compound, upstairs, with wall screening, #300k x a year.

Note: The building itself has not fully completed but the apartment would be ready by weekend...."
14361,yaba, Abule Ijesha Yaba Lagos,0 beds 1 baths 1 Toilets,0,1,1,spacious Room self contain,250000.0,,3BXUZ,Added 13 Dec 2018,,"Parking Space
All Room Ensuit
Big Compound
Renovated","A fairly used and spacious Room self contain at Abule Ijesha, Yaba, Lagos, close to Yabatech, with 1toilet and bath, fenced round with gate and parking space, #250k x a year."
14362,yaba,OnikeOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,450000.0,,3BXQS,"Updated 12 Dec 2018, Added 07 Dec 2018",Newly Built,"Security
Supermarket Nearby
Parking Space
24 Hours Security
Security doors
1 Bedrooms
New","Newly built, Inside an Estate, security is guaranteed"
14363,yaba, Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Serviced room self contain,600000.0,,4BXTX,"Updated 12 Dec 2018, Added 11 Dec 2018",Furnished Serviced Newly Built,"POP Ceiling
Security
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
1 Bedrooms
New
Serviced
Furnished",Modern apartment in a serene location. The facilities provided include: 1. 24hrs security 2. 24hrs running borehole water 3. Stable power supply and standby generator 4. wardrobe 5. Air conditioner 6. water heater 7. POP ceiling and fancy light 8. Modern kitchen with cabinet and more
14364,yaba,Abule IjeshaAbule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built Mini Flat,400000.0,,2BXUR,Added 12 Dec 2018,Newly Built,"Security
24 Hours Security
Security doors
Big Compound
1 Bedrooms
New",New house in a serene environment
14365,yaba,Fadeyi Jibowu Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedroom flat,500000.0,,7BWJX,"Updated 12 Dec 2018, Added 03 Nov 2018",,"Parking Space
All Room Ensuit
Big Compound
2 Bedroom",Lovely well built house.
14366,yaba,Borno wayAdekunle Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Spacious miniflat,350000.0,,7BXRT,Added 09 Dec 2018,,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
Renovated","Spacious miniflat with 2toilet & 2bath, off muritala Muhammed @350kx2yrs rent"
14367,yaba, Ebute Metta Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom lat at Yaba,700000.0,,6BXRK,Added 08 Dec 2018,,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
Renovated","2 bedrooms flat
for rent
with car park
at Ebute Metta
Yaba - Lagos

Rent: N700,000"
14368,yaba,",Sabo Yaba Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 BEDROOMS FLAT,800000.0,,8BXBL,"Updated 04 Dec 2018, Added 22 Nov 2018",,2 Bedroom,"2 Bedroom flat
for rent at Sabo - Yaba,
Lagos

Rent: 800, 000"
14369,yaba, Jibowu Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard roomself contain,270000.0,,8BXMQ,Added 04 Dec 2018,,"Security
Street Lights
Parking Space
Security doors
Big Compound
1 Bedroom",1 bedroom mini flat Flat / Apartment for rent Jibowu Jibowu Yaba Lagos
14370,yaba,AkokaYaba Lagos,3 beds 2 baths 3 Toilets,3,2,3,Clean & spacious 3bed room flat,900000.0,,2BXMK,Added 04 Dec 2018,,"Security
Street Lights
Parking Space
24 Hours Security
Security doors
Big Compound
3 Bedroom",3 bedroom Flat / Apartment for rent Akoka Yaba Lagos
14371,yaba, Akoka Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Clean & spacious 3 bed room flat,900000.0,,0BXMK,Added 04 Dec 2018,,"Security
Street Lights
Parking Space
24 Hours Security
Security doors
Big Compound
3 Bedroom",3 bedroom Flat / Apartment for rent Akoka Akoka Yaba Lagos
14372,yaba,=Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Serviced Mini FLat,500000.0,,8BXLU,Added 03 Dec 2018,Serviced,"24 hours Electricity
Security
Parking Space
24 Hours Security
Restaurants Nearby
Big Compound
1 Bedrooms
Serviced","One bedroom flat In a serene environment, security is guaranteed"
14373,yaba,Off st finbarrs road Akoka Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,fairly new 2 bedroom flat,500000.0,,0BXKH,Added 02 Dec 2018,,"Security
Parking Space
Security doors
2 Bedroom","A fairly used 2bedroom flat at off St. Finbarrs Road, Akoka, Lagos, with 1toilet and bath, in a block of flats, a bungalow, back flat, fenced round with gate and parking space, #500k x a year n half."
14374,yaba,IwayaOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,lovely self contain,270000.0,,6BXJS,Added 30 Nov 2018,,"Security
Security doors
1 Bedroom","Lovely Single Room Self in a Bungalow @ Iwaya 270kx1yr Rent, easily accessible to Herbert Macaulay way, gated fenced in a close total package 390k Pay & Park in"
14375,yaba,ShomoluYaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard newly build mini flat,350000.0,,2BXJS,Added 30 Nov 2018,,"Security
Parking Space
Big Compound
1 Bedroom",1 bedroom mini flat Flat / Apartment for rent Shomolu Yaba Lagos
14376,yaba,IlajeAkoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"A lovely luxurious mini flat at Ilaje, Yaba, Lagos",400000.0,,1BXJC,Added 30 Nov 2018,,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
Renovated","A lovely luxurious mini flat available Ilaje With spacious rooms, kitchen and Toilet Situated in a clean and secured environment With a very good power supply and neat water Easy access to the road and proximity to The University of Lagos. Interested clients should call [redacted], [redacted] Comfort."
14377,yaba, Alagomeji Yaba Lagos,2 beds 0 baths 2 Toilets,2,0,2,A lovely office space available,400000.0,,0BXJC,Added 30 Nov 2018,,2 Bedroom,"A lovely office space available at Alagomeji by Sabo

It is in form of a mini flat

Clean toilets and large rooms

Situated in a secured environment

Good road network

Interested clients should call

Comfort"
14378,yaba, Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,A lovely luxurious 3 bedroom flat,2300000.0,,4BXHQ,Added 29 Nov 2018,,"Parking Space
All Room Ensuit
Big Compound
3 Bedrooms
Renovated","A lovely luxurious 3br flat at Alagomeji by Adekunle, Yaba, Lagos Comes with very spacious rooms and wardrobes Painted apartment and POP fittings Good road network at a very secured and conducive environment. All rooms ensuit. 2 car park slots for each tenants. Interested clients should call [redacted], [redacted] Comfort"
14379,yaba,AlagomejiAlagomeji Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,"A lovely luxurious mini flat @ Alagomeji, Yaba, Lagos",700000.0,,6BXHL,Added 29 Nov 2018,,"Parking Space
All Room Ensuit
Big Compound
1 Bedrooms
Renovated","A lovely luxurious mini flat at Alagomeji, Yaba, Lagos. With spacious room, kitchen and restrooms Located a clean, secured and calm environment With large parking slots Easy access to the Island Note that the rent is payable for 2years but for serious client, the landlord could consider a year and half. Interested client should call [redacted], [redacted] Comfort"
14380,yaba,Olateju streetTejuosho Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,400000.0,,7BXHF,Added 29 Nov 2018,,"Parking Space
Big Compound
2 Bedrooms
Old",2 bedroom Flat / Apartment for rent Olateju street Tejuosho Yaba Lagos
14406,yaba,Pedro roadAlagomeji Yaba Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom flat,500000.0,,3BXHF,Added 29 Nov 2018,,"Parking Space
Church Nearby
Big Compound
2 Bedrooms
Old",2 bedroom Flat / Apartment for rent Pedro road Alagomeji Yaba Lagos
14407,yaba,WHITE HOUSESabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,MINI FLAT,800000.0,,3BXFU,Added 27 Nov 2018,,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
1 Bedroom","Mini flat for rent
very spacious with toilet
and kitchen
by White House
Sabo - Yaba
Lagos

Rent: 800K"
14408,yaba, Fola Agoro Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,New 2 Bed Room Flat,1000000.0,,7BXFF,Added 27 Nov 2018,Newly Built,"Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
New","New and Executive 2 Bed Room Flat To Let @ Fola Agoro, Yaba. All round tilled, each room ensuit with wardrobe, fitted Kitchen, POP ceilings, constant power supply, fenced, gate and water. Located in a well secured environment."
14409,yaba,"Off Apapa Road, Ebute Metta WestEbute Metta Yaba Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom Flat,700000.0,,2BXEG,Added 26 Nov 2018,Furnished Newly Built,"POP Ceiling
Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
New
Furnished","Lovely newly built 2 bedroom flat with 2 toilets & bath. 1 room en suite, kitchen cabinet, block of 6 flats parking space, upstairs & downstairs, all rooms tiled #700kx1yr rent off Apapa road, ebute meta west"
14410,yaba,Afolabo BrowmAkoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A single room self contain,500000.0,,1BXDY,Added 25 Nov 2018,,1 Bedroom,A single room self-contained serviced apartment at Akoka
14411,yaba, Fola Agoro Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,1000000.0,,4BWSH,"Updated 23 Nov 2018, Added 12 Nov 2018",,"24 hours Electricity
Security
Water Treatment
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
3 Bedroom",Lovely three bedroom flat located at Fola Agoro axis within Yaba
14412,yaba,.Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,BRAND NEW MINI FLAT,700000.0,,8BXBV,Added 22 Nov 2018,,1 Bedroom,"Brand new and very spacious serviced room
mini flat for rent with brand new air conditions
and generator set in a serene area of Akoka,
Yaba - Lagos

Rent: N700k per annum (Nepa bill, diesel, generator maintenance, cleaning, waste disposal and security bill all inclusive),"
14413,yaba,Off Apapa RoadEbute Metta Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Flat,750000.0,,4BXBM,Added 22 Nov 2018,Furnished,"Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
Furnished
Renovated","Lovely newly renovated 2 bedroom flat with pop, spacious, all rooms tiled, in a block of 6 flats, ground floor back, parking space for 6/7 cars, borehole #750kx1yr rent Location: off apapa road, ebute meta West"
14414,yaba,"Off Apapa Road, CostainYaba Lagos",2 beds 2 baths 0 Toilets,2,2,0,2 Bedroom Flat,800000.0,,0BXBL,Added 22 Nov 2018,Furnished Newly Built,"24 hours Electricity
Parking Space
All Room Ensuit
Big Compound
2 Bedrooms
New
Furnished",Newly built all rooms en suit 2 bedroom with fitted kitchen cabinet car park tiles water heater painted with fixtures and fittings serene neighborhood 800k a yr only.
14415,yaba,Ikorodu road close to jibowu bus stopJibowu Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,Brand new office complex for lease,20000000.0,,1BXAM,Added 21 Nov 2018,,,"Brand New Office Complex for Lease on Ikorodu Road Description : 3 Floors Purpose Built Office Complex suitable for Banks, PFA, Insurance, Telecoms and other Organizations looking for presence on the Mainland with quick access to Ikeja and Lagos Island. Location: Ikorodu Road, Close to Jibowu Bus Stop. Total Lettable Area : 500 Sqm Other Facilities Parking for 26Cars Rear and Front Stairwell Stainless Steel Balustrade Highly Quality Floor Tiles High Quality Granites on Stairs Brass Door Handles Min of 4 Toilets per Floor High Quality Materials Used Lease : N20m p.a. (Slightly Negotiable) Agency Fee : 10% Legal Fee : 10% Tenor: 5-10yrs renewable every 5yrs thereafter Managing Agents Hermitage Estates & Co. 59, Awolowo Road Ikoyi - Lagos."
14416,yaba,Modupe estateFola Agoro Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Massively spacious 3 bedroom flat,800000.0,,0BWZY,Added 21 Nov 2018,,"Security
Parking Space
Drainage System
Big Compound
3 Bedroom","Massively spacious 3bedrooms flat at Modupe Estate, Fola Agoro, Yaba, Lagos, with 2toilets and bath, in a block of 6flats in a fenced round with gate and parking space, good electricity as well as security in the compound, serene environment #800k x a year"
14417,yaba, Akoka Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,renovated 3 bedroom flat,750000.0,,9BWZX,Added 21 Nov 2018,,3 Bedroom,"A spacious fairly used and renovated 3bedrooms flat at Akoka, Yaba, Lagos, with 2toilets and bath, in a block of 6flats with a pent house at the top, in a fenced round with gate and parking space, good electricity as well as security in the compound, #750k x a year."
14418,yaba,  Akoka Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,newly renovated 2 bedroom flat,700000.0,,8BWZX,Added 21 Nov 2018,,"Security
Supermarket Nearby
Parking Space
Security doors
2 Bedrooms
Renovated","A spacious fairly used and newly renovated 2bedroom flat at Akoka, Yaba, Lagos, with 2toilets and bath, in a block of 4flats, ground floor, back flat, fenced round with gate and parking space, with good electricity as well as security in the environment, #700k x a year."
14419,yaba,  Onike Yaba Lagos,0 beds 1 baths 1 Toilets,0,1,1,fairly used Room self contain,200000.0,,7BWZX,Added 21 Nov 2018,,Cheap,"fairly used Room self contain at Onike-Iwaya, Yaba, Lagos, with 1toilet and bath, in a gated compound with good electricity as well as security, very accessible to 3rd Mainland bridge, #200k x a year."
14420,yaba,Borno way Adekunle Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built miniflat,400000.0,,7BWZH,Added 20 Nov 2018,Newly Built,"Security
Supermarket Nearby
Street Lights
Restaurants Nearby
Security doors
Drainage System
Mosques Nearby
1 Bedrooms
New","Newly built miniflat @Adekunle, upstairs 400kx1yr rent , upstairs,
Last one remaining, going!!!
Total package 600k"
14421,yaba, Fola Agoro Yaba Lagos,1 beds 2 baths 1 Toilets,1,2,1,Miniflat,550000.0,,1BWZC,Added 20 Nov 2018,,1 Bedroom,"Tastefully finished mini flat in a nice environment with 2 toilet and bath, tiles,water and lot more....."
14422,yaba,Modupe estateFola Agoro Yaba Lagos,1 beds 2 baths 2 Toilets,1,2,2,Tastefully finished Mini-flat,550000.0,,2BWZB,Added 20 Nov 2018,,"Security
POP Ceiling
Water Treatment
Street Lights
Parking Space
Security doors
Drainage System
Big Compound
1 Bedroom",Tastefully finished Mini-flat with 2 toilet and bath at Modupe Street Fola Agoro with parking space. 550k 1yr rent asking
14423,yaba,Daniel street by jibowuJibowu Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Nice 2 Bedroom apartment,600000.0,,Z7976,"Updated 19 Nov 2018, Added 17 Oct 2018",,2 Bedroom,"Lovely 2 Bedroom In a nice location,Gated compound,Easy access to major road. All the facilities are intact.

Rent: 600k"
14424,yaba, Fola Agoro Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,250000.0,,5BWPE,"Updated 19 Nov 2018, Added 08 Nov 2018",,1 Bedroom,"Lovely and portable mini flat In serene environment with tiles, water, light etc suitable for student or single"
14425,yaba,St fonbarrs road Akoka Yaba Lagos,0 beds 1 baths 0 Toilets,0,1,0,Spacious Room self contain,250000.0,,1BWHR,"Updated 19 Nov 2018, Added 02 Nov 2018",,,"14*12 Room self contain in a nice location along St finbarrs road akoka, upstairs with water, light etc....."
14455,yaba,OnikeIwaya Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,New 2 Bed Room Flat,1000000.0,,9BWVR,Added 16 Nov 2018,,2 Bedroom,"New and tastefully finished 2 Bed Room Flat To Let @ Onike,Iwaya, Yaba. All round tilled, each room ensuit with wardrobe, upstairs, POP ceilings, fenced, gate and water. Located in a well secured environment."
14456,yaba, Alagomeji Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 BEDROOMS FLAT,2000000.0,,1BWVJ,Added 15 Nov 2018,,3 Bedroom,"3 bedrooms serviced apartment
at alagomeji yaba
Lagos

Rent: N2 Million Naira


APRO GLOBAL REAL ESTATE"
14457,yaba, Alagomeji Yaba Lagos,1 beds 0 baths 0 Toilets,1,0,0,strategic 20sqm office/shop space,400000.0,,8BWUU,Added 15 Nov 2018,,1 Bedroom,"A strategically located 25sqm space in Alagomeji Yaba for rent. The space can be used as a shop or office. Its strategic ally located for any commercial activity. Rent is N400,000 per annum."
